Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2013-10-07,15.055542945861816,15.206792226242639,14.981461295605317,15.018811213268405,312292400
2013-10-08,14.845338821411133,15.14475144018495,14.832991603390695,15.123142984402321,290917200
2013-10-09,15.019739151000977,15.056779159608398,14.76323185742657,14.959547694581786,301725200
2013-10-10,15.113880157470703,15.198456110052424,15.0336249060237,15.165738462047562,278602800
2013-10-11,15.211736679077148,15.24352953672081,14.975601435509223,15.032088735105702,267738800
2013-10-14,15.31143569946289,15.35897167006342,15.104933811918972,15.11975047524806,261898000
2013-10-15,15.392922401428223,15.495402652337981,15.29538268573026,15.35680720442454,320073600
2013-10-16,15.46792984008789,15.511761633575322,15.409899572144587,15.458052067077373,251101200
2013-10-17,15.572568893432617,15.581211944417419,15.42378906557066,15.43304865309338,253593200
2013-10-18,15.708070755004883,15.719491513074194,15.609912900143586,15.618555947856837,290542000
2013-10-21,16.092992782592773,16.183742342164454,15.789257880665755,15.796974478092732,398106800
2013-10-22,16.046998977661133,16.311840961835525,15.681529666958962,16.24887181569503,534063600
2013-10-23,16.204116821289062,16.22603354377891,16.02014658336922,16.02014658336922,313723200
2013-10-24,16.418643951416016,16.435930054068063,16.126639706978846,16.20535032526298,384764800
2013-10-25,16.234981536865234,16.4593859799601,16.20874411801153,16.400429266722867,337792000
2013-10-28,16.355987548828125,16.390559763608426,16.150102195950193,16.330058387742902,550440800
2013-10-29,15.94853687286377,16.645213458825566,15.882481723721789,16.553229149692218,635807200
2013-10-30,16.2022647857666,16.28313658120333,15.959029565890354,16.038976556458557,354163600
2013-10-31,16.134363174438477,16.282218281389323,16.090223089661677,16.20535888070836,275696400
2013-11-01,16.051942825317383,16.199179696231095,15.92260859691031,16.1751034444991,274890000
2013-11-04,16.259363174438477,16.26152434873072,16.01427677813728,16.084962508478355,244627600
2013-11-05,16.2192440032959,16.32542843668097,16.14361934862153,16.19239003872597,265213200
2013-11-06,16.173294067382812,16.295621756588307,16.08884443622151,16.273577071695225,223375600
2013-11-07,15.911559104919434,16.243768057499704,15.90814503957795,16.131687558831537,262620400
2013-11-08,16.162109375,16.179806465286717,15.91466017899717,15.976444960995076,279316800
2013-11-11,16.115222930908203,16.196566845027718,15.971162391413491,16.144407451932654,227452400
2013-11-12,16.145038604736328,16.26643441044874,16.051585406455185,16.072386498920487,204276800
2013-11-13,16.16428565979004,16.214583010069585,16.05033979339555,16.08262998260053,197220800
2013-11-14,16.398069381713867,16.432841764436667,16.202779615258958,16.23196414190547,282419200
2013-11-15,16.299654006958008,16.426947732751554,16.28413070539647,16.34901949874289,317920400
2013-11-18,16.102201461791992,16.367969786540023,16.088851943860917,16.299665222926475,244944000
2013-11-19,16.13075828552246,16.249670250196253,16.081702851165993,16.114613186170462,208938800
2013-11-20,15.989486694335938,16.157765768343754,15.968685604715214,16.120817926174077,193916800
2013-11-21,16.18012237548828,16.182296168587044,15.948198051834614,16.070214003595527,262026800
2013-11-22,16.138513565063477,16.211785790454307,16.099083523882353,16.129820053460758,223725600
2013-11-25,16.260845184326172,16.326975912552644,16.175775430003295,16.17639556621062,229311600
2013-11-26,16.56076431274414,16.6458357270667,16.26891892166095,16.27264305522366,401382800
2013-11-27,16.950729370117188,16.951971301201514,16.560771300233903,16.651120543029325,363448400
2013-11-29,17.264610290527344,17.334776865138068,17.008157487583674,17.060006833900218,318127600
2013-12-02,17.114341735839844,17.52106317066423,17.101612363563053,17.324533070562737,472544800
2013-12-03,17.582855224609375,17.584718950068037,17.314604775586098,17.333853875986094,450968000
2013-12-04,17.541872024536133,17.671961379610714,17.412092737644976,17.557395331131016,377809600
2013-12-05,17.631912231445312,17.856696775876774,17.585652372741116,17.77938864109687,447580000
2013-12-06,17.387243270874023,17.59619427562618,17.373273630150653,17.566387953769407,344352400
2013-12-09,17.586267471313477,17.684066611227653,17.414574284566786,17.414574284566786,320493600
2013-12-10,17.55894660949707,17.63128866414685,17.423889536556274,17.49778359017812,278269600
2013-12-11,17.428855895996094,17.727224358791737,17.377008190803608,17.603964809049373,359718800
2013-12-12,17.403396606445312,17.552424970093657,17.387563234046304,17.45307383307368,262290000
2013-12-13,17.21368980407715,17.47604216997376,17.19009478839227,17.475110307794218,332822000
2013-12-16,17.309009552001953,17.468595137094667,17.23170310767988,17.232013175781212,282592800
2013-12-17,17.2310848236084,17.369245891727697,17.181097524383773,17.25654357546745,229902400
2013-12-18,17.100061416625977,17.12117423711368,16.728422384632687,17.066841016212,565863200
2013-12-19,16.904157638549805,17.076160946956392,16.88149281098498,17.060637637594926,320308800
2013-12-20,17.04572296142578,17.12613670058989,16.915323602927668,16.934262624490493,436413600
2013-12-23,17.69989776611328,17.719456926565705,17.472319406393378,17.635007316443417,501306400
2013-12-24,17.624765396118164,17.75547485589803,17.57384624350647,17.69369005454934,167554800
2013-12-26,17.507713317871094,17.681580257032973,17.491568222727,17.638112693183494,204008000
2013-12-27,17.389421463012695,17.52354662907012,17.371104233325017,17.50522939938244,225884400
2013-12-30,17.216487884521484,17.38942297583184,17.14818336515891,17.307768947186652,253629600
2013-12-31,17.418298721313477,17.426370441093376,17.200344047955127,17.20562349655398,223084400
2014-01-02,17.17333221435547,17.29441795210052,17.13886988623544,17.252504040908352,234684800
2014-01-03,16.796106338500977,17.191030315728433,16.779029378431677,17.16495143156784,392467600
2014-01-06,16.887693405151367,16.97679901016919,16.56697192446559,16.686505653521493,412610800
2014-01-07,16.766925811767578,16.950726607939878,16.701105133143002,16.89980909989868,317209200
2014-01-08,16.87310028076172,16.93829913345473,16.725003825251203,16.72872795798304,258529600
2014-01-09,16.657630920410156,16.97866246404815,16.621304871105252,16.976798739407894,279148800
2014-01-10,16.54647445678711,16.790507883356653,16.48965740637208,16.760391497239564,304976000
2014-01-13,16.63311004638672,16.843301451504612,16.451481392379627,16.452413255036323,378492800
2014-01-14,16.96407127380371,16.974626853192916,16.69302535164915,16.710412377328577,332561600
2014-01-15,17.30466651916504,17.392841942966548,17.127695535255615,17.18544448520031,391638800
2014-01-16,17.208106994628906,17.28883082319767,17.12831337039477,17.228287951771097,229278000
2014-01-17,16.786483764648438,17.140425749793746,16.762577011430857,17.12210851419972,426739600
2014-01-21,17.047283172607422,17.07832978231624,16.77872104478659,16.796418142918515,328526800
2014-01-22,17.12303924560547,17.30249242978829,17.008163142106618,17.104410284955225,379985200
2014-01-23,17.268028259277344,17.277963703900586,16.915018197628665,17.074292063478918,403239200
2014-01-24,16.954139709472656,17.250642785603,16.913155996708834,17.200345421724787,429354800
2014-01-27,17.091672897338867,17.22517791185419,16.944198240177467,17.078323390758026,554878800
2014-01-28,15.725584030151367,15.989486767254043,15.588041487863803,15.795750607552277,1065523200
2014-01-29,15.547061920166016,15.752597279946801,15.480931191331523,15.646414705589226,502810000
2014-01-30,15.516946792602539,15.725587824928015,15.421321449081576,15.602638349072224,678501600
2014-01-31,15.542405128479004,15.571279600705802,15.323520246790988,15.374127675689236,464797200
2014-02-03,15.571281433105469,15.76377738456392,15.502046694980452,15.604813563607259,401464000
2014-02-04,15.79668140411377,15.81748415272743,15.609464957180904,15.70540200739912,376681200
2014-02-05,15.914658546447754,15.99817626866382,15.717816781172324,15.727442153474023,328344800
2014-02-06,16.007431030273438,16.038353223653672,15.86063317987853,15.930909527343339,257765200
2014-02-07,16.23137092590332,16.33287970219381,16.15953497224748,16.284468080892704,370280400
2014-02-10,16.522151947021484,16.61585259948989,16.178897036085715,16.1995107125767,345559200
2014-02-11,16.739852905273438,16.795759047411227,16.538083041170577,16.57275332295641,282256800
2014-02-12,16.738603591918945,16.852294104724493,16.65489949815013,16.77077514801626,308100800
2014-02-13,17.0044002532959,17.017517747004042,16.684881525895634,16.699248384149477,307398000
2014-02-14,16.99065589904785,17.052812203391913,16.90382923157552,16.943181713449903,272924400
2014-02-18,17.053125381469727,17.215537783318222,17.04125558316482,17.05343730562417,260251600
2014-02-19,16.783893585205078,17.08123571041305,16.689569052806753,17.01439553325854,313768000
2014-02-20,16.589622497558594,16.772338341575768,16.522470392386523,16.647091608778556,305858000
2014-02-21,16.40534782409668,16.696443186181302,16.38504606060667,16.640847279754386,278784800
2014-02-24,16.477182388305664,16.551206838440716,16.316956767904276,16.339757259339134,288909600
2014-02-25,16.305709838867188,16.540271795549184,16.272602509832236,16.53433856452453,231952000
2014-02-26,16.158597946166992,16.397533481701597,16.103939501227988,16.354119317076734,276217200
2014-02-27,16.480926513671875,16.515595125266874,16.11799365614495,16.152038419552085,301882000
2014-02-28,16.436267852783203,16.639597385054618,16.30758494757134,16.52496941670682,371968800
2014-03-03,16.483736038208008,16.57400052624814,16.329130121015133,16.34818251008994,238781200
2014-03-04,16.592435836791992,16.636163610700507,16.484056344824346,16.58494131502312,259140000
2014-03-05,16.627412796020508,16.702059410216524,16.52652785773557,16.582437339414685,200062800
2014-03-06,16.577125549316406,16.692377341033673,16.4943572350632,16.64084147168327,185488800
2014-03-07,16.56743812561035,16.61553780781669,16.43032333933475,16.58773987453993,220729600
2014-03-10,16.58243179321289,16.657703898541747,16.501848639189994,16.502474155289324,178584000
2014-03-11,16.743913650512695,16.82668197518699,16.634596743502325,16.723925483753888,279224400
2014-03-12,16.760149002075195,16.783261405732908,16.616163531251445,16.69455988369868,199326400
2014-03-13,16.574005126953125,16.855417432002525,16.52746670962331,16.786080194311996,257742800
2014-03-14,16.38785743713379,16.581503989683302,16.33507218788811,16.51591316741,237199200
2014-03-17,16.451875686645508,16.552758922811968,16.42407775128317,16.481860426283873,199544800
2014-03-18,16.597431182861328,16.615234214388586,16.403784641489427,16.425647691637252,209647200
2014-03-19,16.59305763244629,16.748599366074764,16.522469361559086,16.62429174966267,224756000
2014-03-20,16.51310157775879,16.637098950197945,16.47093676641966,16.550268929853832,208398400
2014-03-21,16.643342971801758,16.670828995770794,16.4390776772757,16.613983734765768,374046400
2014-03-24,16.840740203857422,16.88165564988406,16.711745373755182,16.816690348550967,355700800
2014-03-25,17.021888732910156,17.04562665794532,16.853227864799653,16.912885435517286,282293200
2014-03-26,16.859169006347656,17.14714178644864,16.830435280813052,17.069682828324268,299768000
2014-03-27,16.786705017089844,16.912889189080207,16.713619681115887,16.866662693226136,222031600
2014-03-28,16.767961502075195,16.832926789385226,16.68644255180615,16.813562473253505,200564000
2014-03-31,16.764211654663086,16.89133155016298,16.738910777142813,16.84198249547962,168669200
2014-04-01,16.917570114135742,16.92444245310307,16.765150976883646,16.796071498106308,200760000
2014-04-02,16.945680618286133,16.974727927817572,16.87415658099438,16.94037123582153,180420800
2014-04-03,16.828243255615234,16.94411889861559,16.792325275815518,16.90945028336656,162344000
2014-04-04,16.61054039001465,16.866029527945404,16.571811768284928,16.860096299093108,275251200
2014-04-07,16.349746704101562,16.581811583168722,16.300399306223966,16.491859003215193,289850400
2014-04-08,16.348806381225586,16.43251211510307,16.20075922466953,16.403464814283204,243888400
2014-04-09,16.56369400024414,16.569003381750893,16.304456734303056,16.32382104781606,206169600
2014-04-10,16.350051879882812,16.623655904525442,16.34036889255115,16.574930711942294,239652000
2014-04-11,16.229185104370117,16.329756436070728,16.152038104035864,16.210131046319994,271717600
2014-04-14,16.293842315673828,16.308833023912417,16.154228730621913,16.30071298744803,205674000
2014-04-15,16.177650451660156,16.292588648484877,15.970572874865567,16.249799999819338,266490000
2014-04-16,16.21044921875,16.27541451758216,16.058341979804617,16.180464464807287,214765600
2014-04-17,16.395658493041992,16.483737854234676,16.216378861543838,16.24136615096635,284334400
2014-04-21,16.590246200561523,16.620541207785543,16.365051979094794,16.4081542248094,182548800
2014-04-22,16.606794357299805,16.61085437399005,16.444380345345877,16.500911991052174,202563200
2014-04-23,16.389726638793945,16.58899611855927,16.380355570452103,16.52434275278322,394940000
2014-04-24,17.733386993408203,17.803037815964043,17.513503836972408,17.74713000344359,759911600
2014-04-25,17.863632202148438,17.86519182287072,17.61438979833563,17.632191159135846,390275200
2014-04-28,18.55544662475586,18.60729440862558,17.882678134822218,17.8904879126454,669485600
2014-04-29,18.500484466552734,18.614486933468086,18.4124067394252,18.5445241641385,337377600
2014-04-30,18.430519104003906,18.722239941352864,18.421461626379344,18.510164857524664,456640800
2014-05-01,18.473934173583984,18.577628109671956,18.31401882487082,18.49017424696535,244048000
2014-05-02,18.5082950592041,18.558895180603212,18.41865603089137,18.500800536525805,191514400
2014-05-05,18.7700252532959,18.77127628606327,18.427707659226037,18.43208126978076,287067200
2014-05-06,18.56545066833496,18.877783553338713,18.56545066833496,18.796264578610316,374564400
2014-05-07,18.500484466552734,18.655402384649108,18.35681083303426,18.591686440085017,282864400
2014-05-08,18.46750259399414,18.669141417756695,18.4175642262683,18.47566798342345,230297200
2014-05-09,18.390554428100586,18.412853255421886,18.22691787039358,18.359145857197067,291597600
2014-05-12,18.619522094726562,18.645589957047044,18.44897644763597,18.45180447774165,213208800
2014-05-13,18.64872169494629,18.673219536792036,18.552615680129854,18.593444298299477,159737200
2014-05-14,18.652177810668945,18.76304795211365,18.585279661689565,18.60695115292176,166404000
2014-05-15,18.49357032775879,18.737923127288177,18.469072482270985,18.678249361381017,230846000
2014-05-16,18.766508102416992,18.767135435218,18.386158237997105,18.487604996834243,276256400
2014-05-19,18.988874435424805,19.074931406242523,18.760852397223235,18.777184854583183,317755200
2014-05-20,18.992639541625977,19.045717920383503,18.86763596753529,18.986357828554087,234836000
2014-05-21,19.042888641357422,19.055136721944727,18.909406033160078,18.96499708860029,196859600
2014-05-22,19.073041915893555,19.15407517499834,18.973480538799297,19.051999435341504,200760000
2014-05-23,19.288503646850586,19.307348788965705,19.04791986994169,19.072417716011234,232209600
2014-05-27,19.64969253540039,19.656915247744898,19.3356135768171,19.343465299177677,348866000
2014-05-28,19.598804473876953,19.781598073774052,19.5915800867608,19.66193357383132,315481600
2014-05-29,19.955915451049805,20.002713790046727,19.716901740762083,19.719414425773458,376474000
2014-05-30,19.881168365478516,20.231993253064445,19.752395756695186,20.037578835888276,564020800
2014-06-02,19.744544982910156,19.938645743081665,19.551386899134855,19.91132154647272,369350800
2014-06-03,20.023761749267578,20.06145203475361,19.7319832512444,19.73857863186439,292709200
2014-06-04,20.252405166625977,20.348828193983117,19.97884288160026,20.020615849736338,335482000
2014-06-05,20.33187484741211,20.39531932932081,20.183002397451112,20.29575624470113,303805600
2014-06-06,20.275964736938477,20.45467739692909,20.241417827256406,20.41196174330879,349938400
2014-06-09,20.60040855407715,20.639982512959218,20.171692063988232,20.380553599701255,301660000
2014-06-10,20.721323013305664,20.897207593115787,20.57182162367496,20.82685409666367,251108000
2014-06-11,20.635583877563477,20.83345365016564,20.54984058899587,20.694943970664124,182724000
2014-06-12,20.29041290283203,20.692747851327965,20.204669609199797,20.67515905331107,218996000
2014-06-13,20.068359375,20.323391919684994,19.98041706037207,20.27062552449215,218100000
2014-06-16,20.270614624023438,20.39153545128201,20.105723501775874,20.118915932159958,142244000
2014-06-17,20.244243621826172,20.380552613432354,20.18268450595756,20.294809319563914,118904000
2014-06-18,20.266225814819336,20.290409989279873,20.08374583565705,20.286011951727126,134056000
2014-06-19,20.19587516784668,20.292611879376672,20.081549658336673,20.290412860289145,142112000
2014-06-20,19.987014770507812,20.347576762633096,19.984815751296264,20.19367728766828,403592000
2014-06-23,19.969423294067383,20.143108886568083,19.91885592314289,20.07715173794656,174776000
2014-06-24,19.848512649536133,20.169500805144217,19.82872650116233,19.951844786228218,156144000
2014-06-25,19.8660945892334,19.940844471514325,19.70999776679948,19.833116009314065,147476000
2014-06-26,19.984813690185547,20.017792265516814,19.742973600022953,19.868290844393755,130516000
2014-06-27,20.222261428833008,20.226657790314086,19.956235431818072,19.9672288515613,256116000
2014-06-30,20.43111801147461,20.60700262038807,20.246439004379482,20.248638023264885,197929200
2014-07-01,20.560832977294922,20.68175386363066,20.475089686024145,20.560832977294922,152892000
2014-07-02,20.552040100097656,20.679554687841406,20.466295132116798,20.63778339071847,113860000
2014-07-03,20.67296028137207,20.68835006048082,20.490480273825398,20.5938123667099,91567200
2014-07-07,21.09947967529297,21.103876036224374,20.688350317760587,20.69714471698354,225872000
2014-07-08,20.96316909790039,21.28195978106939,20.648776453042768,21.16543524885994,260888000
2014-07-09,20.97195816040039,21.095076364026557,20.833450181320956,20.98295157602118,145744000
2014-07-10,20.895009994506836,21.007136463689292,20.560829605630435,20.613595989574993,158744000
2014-07-11,20.93459129333496,21.081893726167774,20.85544336699128,20.965370856095237,136072000
2014-07-14,21.20500373840332,21.301740427984896,21.02912083058921,21.075290156791404,171240000
2014-07-15,20.956567764282227,21.292945473055394,20.892809645761346,21.281953735119867,181911600
2014-07-16,20.837846755981445,21.347910047153704,20.829052358866093,21.319329514548613,213585200
2014-07-17,20.466293334960938,20.94777613798321,20.351969516625367,20.892812408957287,229192000
2014-07-18,20.76089859008789,20.82905307337012,20.45090237123687,20.582816655132504,199952000
2014-07-21,20.653169631958008,20.886215286824292,20.604801286074117,20.884016268186002,156316000
2014-07-22,20.824665069580078,20.86204001557991,20.692752410112124,20.81587066863415,220788000
2014-07-23,21.367700576782227,21.519399333570387,20.923592691469764,20.97855642240923,371672000
2014-07-24,21.33252716064453,21.396285302301017,21.19841549670508,21.334726179973455,182916000
2014-07-25,21.473230361938477,21.51060529703939,21.24678005503769,21.292949388519986,173876000
2014-07-28,21.77004051208496,21.818408878574402,21.446855083684582,21.5062151933286,221272000
2014-07-29,21.629331588745117,21.86237900017907,21.60075104617242,21.83819481901743,172572000
2014-07-30,21.578760147094727,21.699679343392937,21.473229050324043,21.642518273445365,132040000
2014-07-31,21.01814079284668,21.424872267912075,20.958780672050214,21.361115784499894,227372000
2014-08-01,21.134660720825195,21.242390879415158,20.844452185521085,20.864240007912105,194044000
2014-08-04,21.015932083129883,21.233589672870938,20.923593414527016,21.187420338569503,159832000
2014-08-05,20.91260528564453,21.035723531708886,20.74551503929984,20.965370008620642,223732000
2014-08-06,20.877429962158203,20.991755497994287,20.822466213834062,20.83126061484918,154232000
2014-08-07,20.875213623046875,21.20000648029464,20.791252119822293,20.974639767103902,186844000
2014-08-08,20.932661056518555,20.950337341626526,20.61007643896305,20.826606717277382,167460000
2014-08-11,21.208847045898438,21.228733288404495,20.954755921742663,21.0497638486634,146340000
2014-08-12,21.204423904418945,21.405486125775493,21.124882324230892,21.21989022913868,135180000
2014-08-13,21.485034942626953,21.485034942626953,21.219897376497542,21.24420185005815,127664000
2014-08-14,21.542478561401367,21.557944888837834,21.387815287036716,21.50491772129899,112464000
2014-08-15,21.648536682128906,21.694935668939088,21.40107373343785,21.63086039600024,195804000
2014-08-18,21.90925407409668,21.95565305682279,21.648534776609534,21.76121729792868,190288000
2014-08-19,22.211952209472656,22.24509482127637,21.944604729475,21.964490970838533,277596000
2014-08-20,22.220788955688477,22.335681425593094,22.083800288834023,22.19206625963811,210796000
2014-08-21,22.22299575805664,22.302537335816588,22.119149715664324,22.22078580153472,133912000
2014-08-22,22.386505126953125,22.419647743793366,22.136833893403203,22.158928409395525,176736000
2014-08-25,22.435102462768555,22.574299358615082,22.377655402356158,22.49033956701438,161080000
2014-08-26,22.29149627685547,22.42627501029579,22.284868090899952,22.40859872394545,132608000
2014-08-27,22.56546974182129,22.6626876214345,22.249513318781638,22.32021677149035,209476000
2014-08-28,22.591981887817383,22.70908431150873,22.439526898489266,22.446155083120384,273840000
2014-08-29,22.647218704223633,22.735598431429512,22.580933487393448,22.726760290138614,178380000
2014-09-02,22.8239803314209,22.921196523469327,22.69582979905792,22.770951478627303,214256000
2014-09-03,21.860647201538086,22.801886687049333,21.781105599142286,22.779792172095707,501684000
2014-09-04,21.679468154907227,22.1147352985339,21.606554742889816,21.840759621329987,342872000
2014-09-05,21.86727523803711,21.96007321163032,21.721448406073414,21.82971439430225,233828000
2014-09-08,21.732500076293945,21.94240052995437,21.66400656344335,21.940192258103753,185426800
2014-09-09,21.650741577148438,22.77537024257162,21.24198721696364,21.891576302408527,759385200
2014-09-10,22.315797805786133,22.340102274886316,21.599925160052866,21.655162283334516,403478400
2014-09-11,22.410804748535156,22.413014705367008,22.01088853283048,22.18543803707754,249412400
2014-09-12,22.461626052856445,22.578728491969123,22.333475514101565,22.362198213186623,250504400
2014-09-15,22.454998016357422,22.76874620337575,22.413018942834444,22.7157173436044,245266000
2014-09-16,22.284866333007812,22.37324607208443,21.849597508760695,22.05066145730259,267632400
2014-09-17,22.44395637512207,22.492565330732713,22.225216074874186,22.3754611714417,243706000
2014-09-18,22.490346908569336,22.614077523044692,22.43952801436513,22.521279562188177,149197600
2014-09-19,22.306961059570312,22.614079349377064,22.20532494865688,22.60082297838502,283609600
2014-09-22,22.329055786132812,22.567680580485927,22.223001445778102,22.492558896543287,211153600
2014-09-23,22.67815399169922,22.74443921623352,22.21416247706896,22.22741884769451,253608800
2014-09-24,22.481510162353516,22.724553178319383,22.359987811518934,22.572099857648986,240687200
2014-09-25,21.624229431152344,22.25172233674873,21.591086820346177,22.207533312809318,400368000
2014-09-26,22.260562896728516,22.260562896728516,21.741334223374782,21.770056923485082,249482000
2014-09-29,22.119155883789062,22.192069298018726,21.79215134117636,21.796571255452733,199065200
2014-09-30,22.260562896728516,22.435112425945086,22.211953953693094,22.27381926820967,221056400
2014-10-01,21.913665771484375,22.24729837912468,21.807609781358668,22.225202187142358,205965200
2014-10-02,22.07276153564453,22.14346500759097,21.661797078173446,21.933562863650423,191031200
2014-10-03,22.010887145996094,22.141245933908365,21.88273662907339,21.971116354044327,173878400
2014-10-06,22.010887145996094,22.2384637999467,21.966696440659103,22.0837988598218,148204800
2014-10-07,21.818668365478516,22.121368472693383,21.814250136379897,21.968913440385396,168376800
2014-10-08,22.271608352661133,22.340101844786684,21.721445401661523,21.820873233076206,229618800
2014-10-09,22.320219039916992,22.620709165893956,22.229631022100815,22.435113215810013,309506000
2014-10-10,22.25614356994629,22.54337561398651,22.16113564571143,22.247305427493824,265326400
2014-10-13,22.052871704101562,22.48814056733929,22.052871704101562,22.38871440553625,214333600
2014-10-14,21.818668365478516,22.20974654029448,21.77889756077659,22.18102383689448,254754400
2014-10-15,21.55131721496582,21.90704444014828,21.029878612302213,21.646325138816476,403734400
2014-10-16,21.268503189086914,21.59108779842678,21.080697300281937,21.111629955581428,288618000
2014-10-17,21.580047607421875,21.873909626160444,21.390031691974674,21.542486753036798,272718800
2014-10-20,22.041828155517578,22.08601719190876,21.701567181053687,21.723661699249277,310069200
2014-10-21,22.640592575073242,22.762113236023197,22.375453369385337,22.762113236023197,378495600
2014-10-22,22.755483627319336,23.002946533339706,22.669313854429852,22.722341017968812,273052400
2014-10-23,23.162029266357422,23.21063820104744,22.896890082330902,22.99631790847951,284298800
2014-10-24,23.248205184936523,23.3078605478374,23.095750155951375,23.239367041228327,188215600
2014-10-27,23.22389793395996,23.305649489206928,23.133308236061698,23.16645084957822,136750800
2014-10-28,23.584043502807617,23.584043502807617,23.27692520853724,23.287973308326734,192243600
2014-10-29,23.71661376953125,23.723243641245656,23.500085159890986,23.564160434169196,210751600
2014-10-30,23.63707733154297,23.718827218651075,23.39845248579797,23.632657416416002,162619200
2014-10-31,23.862443923950195,23.871282068428695,23.687894363333154,23.864653881495745,178557200
2014-11-03,24.171764373779297,24.37061834559063,23.864646117310798,23.911045096449584,209130400
2014-11-04,23.995006561279297,24.191650589771044,23.8005724897659,24.16292789186552,166297600
2014-11-05,24.05245018005371,24.149668044665955,23.891157057920037,24.1054773399772,149743600
2014-11-06,24.121240615844727,24.14121308513835,23.921526080983902,24.09905030008381,139874000
2014-11-07,24.19003677368164,24.25882727175688,24.08795994998479,24.132340588805036,134766000
2014-11-10,24.150096893310547,24.26105019886502,24.11459102288683,24.192257998172348,108782000
2014-11-11,24.343154907226562,24.354250915144856,24.054677324495128,24.12124829296556,109769200
2014-11-12,24.687110900878906,24.727054159270516,24.269927074465627,24.27214492164458,187769600
2014-11-13,25.03550148010254,25.175302022675396,24.764775168728143,24.8091575026494,238091600
2014-11-14,25.33728790283203,25.33950744219652,24.67822523161476,25.108724445651628,176254400
2014-11-17,25.295129776000977,26.02520260415283,25.142015391917358,25.357263345543636,186986800
2014-11-18,25.62356185913086,25.67238159437098,25.27294893605495,25.28404494606895,176896000
2014-11-19,25.44603157043457,25.683471584820357,25.252973895614858,25.616900614990957,167476800
2014-11-20,25.809947967529297,25.931997236257896,25.485964636828115,25.499280179879168,173582000
2014-11-21,25.8454532623291,26.089550101459867,25.74781384947182,26.076236251711123,228717200
2014-11-24,26.32478141784668,26.355848208847732,25.87875033575455,25.929787909679217,189803200
2014-11-25,26.096206665039062,26.573306026242133,26.06292034811561,26.422409523466566,275361600
2014-11-26,26.406885147094727,26.429075468279603,26.14725483390439,26.17166469511165,163073200
2014-11-28,26.391345977783203,26.495642326843388,26.196068823870323,26.466793391904336,99257600
2014-12-01,25.5347900390625,26.462359609228074,24.69154435963458,26.364720172469745,335256000
2014-12-02,25.437149047851562,25.685685011224454,25.01996531330935,25.186395237788126,237395600
2014-12-03,25.72562599182129,25.81882633498608,25.543662691494156,25.685682745748863,172253600
2014-12-04,25.627994537353516,26.00745464650893,25.583613891480752,25.69012811878063,168178000
2014-12-05,25.519250869750977,25.758910327720326,25.439364383761195,25.73893785971665,153275600
2014-12-08,24.942304611206055,25.44159450990141,24.769217717207106,25.319545190792834,230659600
2014-12-09,25.3239803314209,25.3639235848227,24.265484962779553,24.451887376325605,240832000
2014-12-10,24.842439651489258,25.485969038356334,24.75145883882539,25.388331299523497,178261200
2014-12-11,24.769207000732422,25.252963294334663,24.707071751424504,24.911227041697074,165606800
2014-12-12,24.349803924560547,24.824683756352023,24.316517606946437,24.511794740996805,224112400
2014-12-15,24.016944885253906,24.764768820231932,23.599759518405044,24.565052601316253,268872400
2014-12-16,23.688528060913086,24.44523033199219,23.57979430779185,23.60420416769846,243162800
2014-12-17,24.278806686401367,24.37422491784666,23.704067599170113,23.770640269448535,213647200
2014-12-18,24.997779846191406,24.997779846191406,24.556186168259018,24.82469296202761,236024800
2014-12-19,24.804712295532227,25.12869563456937,24.778084594769933,24.91122817761893,353719200
2014-12-22,25.0621280670166,25.18417566232007,24.846878427447695,24.88904121668652,180670000
2014-12-23,24.97336769104004,25.148674099243564,24.955614757624083,25.126483778980077,104113600
2014-12-24,24.855762481689453,25.01109644786735,24.855762481689453,24.982249195009526,57918400
2014-12-26,25.295129776000977,25.412739988779983,24.855755709656275,24.87572648857522,134884000
2014-12-29,25.27737808227539,25.468216174004688,25.230776212943674,25.250748684516232,110395600
2014-12-30,24.96892738342285,25.279596930874405,24.87794656691232,25.21746335998666,119526000
2014-12-31,24.494047164916992,25.1042902468123,24.456323453450175,25.035499750253656,165613600
2015-01-02,24.26105308532715,24.729276225914997,23.821677198130857,24.718180216834167,212818400
2015-01-05,23.577566146850586,24.110142097240725,23.39116549537079,24.030255620031593,257142000
2015-01-06,23.579797744750977,23.839428081950576,23.21808887323788,23.64193132701962,263188400
2015-01-07,23.910430908203125,24.010288179106578,23.677428352078227,23.788381627754344,160423600
2015-01-08,24.829132080078125,24.886828276492317,24.1212494061528,24.238861339269892,237458000
2015-01-09,24.855762481689453,25.130926233067406,24.456329864355926,25.002219979369574,214798000
2015-01-12,24.243295669555664,24.993339356300723,24.1434383783279,24.98668242928727,198603200
2015-01-13,24.45855140686035,25.03107097423259,24.167854235068734,24.727058252097706,268367600
2015-01-14,24.36534309387207,24.51845748240021,24.076863863464137,24.196693619494532,195826400
2015-01-15,23.704063415527344,24.4230403397773,23.668559239188266,24.409726485276778,240056000
2015-01-16,23.519874572753906,23.87270686480466,23.34456819649144,23.750657586073636,314053200
2015-01-20,24.125682830810547,24.181159473930325,23.633049969024885,23.930403963500748,199599600
